Name,Note ID,Notes,Description,Operator,Value,Multiple,Table Title,Table ID,Table Number,Source File,Chapter/Topic Full Path,Rule Hint
PRES.1c,-,-,Minimum/Maximum PRES enclosure RES_MK.,=,0,,Pplus Poly2 Resistor Design Rules (ppolyf_u_dw),3.2.1.1.45,45,fn292369859.dita,Physical Design Rules->Analog Layout Rule Description->Pplus Poly2 Resistor->Pplus Poly2 Resistor Design Rules (ppolyf_u_dw),
PRES.2,-,-,Space between Poly2 resistors.,>=,0.25,,Pplus Poly2 Resistor Design Rules (ppolyf_u_dw),3.2.1.1.45,45,fn292369859.dita,Physical Design Rules->Analog Layout Rule Description->Pplus Poly2 Resistor->Pplus Poly2 Resistor Design Rules (ppolyf_u_dw),
PRES.3,-,-,Space from Poly2 resistor to COMP in width direction.,>=,0.44,,Pplus Poly2 Resistor Design Rules (ppolyf_u_dw),3.2.1.1.45,45,fn292369859.dita,Physical Design Rules->Analog Layout Rule Description->Pplus Poly2 Resistor->Pplus Poly2 Resistor Design Rules (ppolyf_u_dw),
PRES.3a,-,-,Min. Poly2 resistor space to COMP (interact is not allowed).,>=,0.15,,Pplus Poly2 Resistor Design Rules (ppolyf_u_dw),3.2.1.1.45,45,fn292369859.dita,Physical Design Rules->Analog Layout Rule Description->Pplus Poly2 Resistor->Pplus Poly2 Resistor Design Rules (ppolyf_u_dw),
PRES.4,-,-,Space from Poly2 resistor to unrelated Poly2 in width direction.,>=,0.45,,Pplus Poly2 Resistor Design Rules (ppolyf_u_dw),3.2.1.1.45,45,fn292369859.dita,Physical Design Rules->Analog Layout Rule Description->Pplus Poly2 Resistor->Pplus Poly2 Resistor Design Rules (ppolyf_u_dw),
PRES.5,-,-,Pplus enclose Poly2 resistor by.,>=,0.2,,Pplus Poly2 Resistor Design Rules (ppolyf_u_dw),3.2.1.1.45,45,fn292369859.dita,Physical Design Rules->Analog Layout Rule Description->Pplus Poly2 Resistor->Pplus Poly2 Resistor Design Rules (ppolyf_u_dw),
PRES.6,-,-,Salicide block (SAB) extend beyond Poly2 resistor by.,>=,0.22,,Pplus Poly2 Resistor Design Rules (ppolyf_u_dw),3.2.1.1.45,45,fn292369859.dita,Physical Design Rules->Analog Layout Rule Description->Pplus Poly2 Resistor->Pplus Poly2 Resistor Design Rules (ppolyf_u_dw),
PRES.7,-,-,Space from salicide block (SAB) to Contact on Poly2 resistor.,>=,0.22,,Pplus Poly2 Resistor Design Rules (ppolyf_u_dw),3.2.1.1.45,45,fn292369859.dita,Physical Design Rules->Analog Layout Rule Description->Pplus Poly2 Resistor->Pplus Poly2 Resistor Design Rules (ppolyf_u_dw),
PRES.8a,-,-,Pplus Poly2 resistor shall be enclosed by RES_MK marking. RES_MK length shall be coinciding with resistor length (Defined by SAB length) and width of Poly2.,-,-,,Pplus Poly2 Resistor Design Rules (ppolyf_u_dw),3.2.1.1.45,45,fn292369859.dita,Physical Design Rules->Analog Layout Rule Description->Pplus Poly2 Resistor->Pplus Poly2 Resistor Design Rules (ppolyf_u_dw),
PRES.8b,-,-,If the size of single RES_MK mark layer is greater than 15000 um2 and both side (X and Y) are greater than 80 um. Then the minimum spacing to adjacent RES_MK layer.,>=,20,,Pplus Poly2 Resistor Design Rules (ppolyf_u_dw),3.2.1.1.45,45,fn292369859.dita,Physical Design Rules->Analog Layout Rule Description->Pplus Poly2 Resistor->Pplus Poly2 Resistor Design Rules (ppolyf_u_dw),
PRES.9,-,-,Minimum length of Pplus Poly resistor.,>=,1,,Pplus Poly2 Resistor Design Rules (ppolyf_u_dw),3.2.1.1.45,45,fn292369859.dita,Physical Design Rules->Analog Layout Rule Description->Pplus Poly2 Resistor->Pplus Poly2 Resistor Design Rules (ppolyf_u_dw),
PROHIBIT,2,[NOTE: This rule is to ensure that this layer is not used.],DRIFT is not allowed.,-,-,,Design Geometry Rules,3.2.13,13,fn849154525.dita,Physical Design Rules->Baseline Layout Rules->Design Geometry Rules,
Pwell.10_ESF1,-,-,Min. Pwell enclose NCOMP.,>=,1.74,,Pwell Design Rules,3.2.43.4.148,148,fn979650112.dita,Physical Design Rules->Analog Layout Rule Description->ESF1 HV and Cell Device Design Rules->Pwell Design Rules,
Pwell.3_TW,-,-,Min. HVNWELL enclose Pwell (HVNWELL and Pwell covered by TW_MK).,>=,0,,Pwell Design Rules,3.2.43.4.148,148,fn979650112.dita,Physical Design Rules->Analog Layout Rule Description->ESF1 HV and Cell Device Design Rules->Pwell Design Rules,
Pwell.4_ESF1,-,-,Pwell to Ncomp guard ring in HVNWELL outside Pwell space.,>=,1,,Pwell Design Rules,3.2.43.4.148,148,fn979650112.dita,Physical Design Rules->Analog Layout Rule Description->ESF1 HV and Cell Device Design Rules->Pwell Design Rules,
Pwell.5_ESF1,-,-,Min. Pwell enclose Pcomp guard ring for Pwell inside HVNWELL case.,>=,1,,Pwell Design Rules,3.2.43.4.148,148,fn979650112.dita,Physical Design Rules->Analog Layout Rule Description->ESF1 HV and Cell Device Design Rules->Pwell Design Rules,
Pwell.6_ESF1,-,-,All Pwell shall have PCOMP tap inside it.,-,-,,Pwell Design Rules,3.2.43.4.148,148,fn979650112.dita,Physical Design Rules->Analog Layout Rule Description->ESF1 HV and Cell Device Design Rules->Pwell Design Rules,
PWHV.10,-,-,"PWHV enclose NCOMP (for 24V/30V ESD GGNMOS, Ncomp allowed to straddle PWHV in drain extension, LV/MV fully Isolated PMOS, 12V ESD SCR, 30V ESD SCR).",>=,2.8,,PWHV Design Rules,3.2.10.3.74,74,fn725834447.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->PWHV Design Rules,
PWHV.16,156,[NOTE: This PWHV design rule is for PWHV outside HVNWELL used for P-type Pickup.],"DNWELL, Nwell, PField, NW1A, PF1VA, NAT, and Zener are not allowed inside PWHV. (Intersect is not allowed) (Excluding Nwell in Nwell/HVNDDD/PWHV inside HVNWELL Diode, Nwell in 24V ESD GGNMOS, NW1A in 20V/30V ESD GGNMOS, PF1VA in 24V/30V ESD GGNMOS, Nwell in HV PNP BJT Type1, 5V Ultra Low Rdson NMOS, LV/MV fully Isolated PMOS, 12V ESD SCR, 30V ESD SCR).",-,-,,PWHV Design Rules,3.2.10.3.74,74,fn725834447.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->PWHV Design Rules,
PWHV.17,156,[NOTE: This PWHV design rule is for PWHV outside HVNWELL used for P-type Pickup.],HVNDDD outside PWHV is not allowed. (exclude 12V/30V ESD SCR),-,-,,PWHV Design Rules,3.2.10.3.74,74,fn725834447.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->PWHV Design Rules,
PWHV.18,156,[NOTE: This PWHV design rule is for PWHV outside HVNWELL used for P-type Pickup.],Min. HVNDDD space to unrelated COMP in the channel width direction.,>=,2.5,,PWHV Design Rules,3.2.10.3.74,74,fn725834447.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->PWHV Design Rules,
PWHV.19,156,[NOTE: This PWHV design rule is for PWHV outside HVNWELL used for P-type Pickup.],Min. HVPDDD_D space to unrelated COMP in the channel width direction.,>=,2.5,,PWHV Design Rules,3.2.10.3.74,74,fn725834447.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->PWHV Design Rules,
PWHV.1a,-,-,Min. PWHV width (exclude PWHV in 30V ESD GGNMOS).,>=,4,,PWHV Design Rules,3.2.10.3.74,74,fn725834447.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->PWHV Design Rules,
PWHV.1b,-,-,Max. PWHV width.,<=,160,,PWHV Design Rules,3.2.10.3.74,74,fn725834447.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->PWHV Design Rules,
PWHV.20,156,[NOTE: This PWHV design rule is for PWHV outside HVNWELL used for P-type Pickup.],NCOMP inside or interact HVPDDD_D is not allowed.,-,-,,PWHV Design Rules,3.2.10.3.74,74,fn725834447.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->PWHV Design Rules,
PWHV.2a,-,-,Min. PWHV to equal-potential PWHV Space (merge if space less than this rule).,>=,3,,PWHV Design Rules,3.2.10.3.74,74,fn725834447.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->PWHV Design Rules,
PWHV.2b,-,-,Min. PWHV to PWHV Space (different potential).,>=,4,,PWHV Design Rules,3.2.10.3.74,74,fn725834447.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->PWHV Design Rules,
PWHV.3,-,-,Min. HVNWELL enclose PWHV.,>=,5,,PWHV Design Rules,3.2.10.3.74,74,fn725834447.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->PWHV Design Rules,
PWHV.4,-,-,PWHV to Ncomp Guard ring in HVNWELL outside PWHV space.,>=,2,,PWHV Design Rules,3.2.10.3.74,74,fn725834447.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->PWHV Design Rules,
PWHV.5,-,-,Min. PWHV enclose Pcomp guard ring for PWHV inside HVNWELL case.,>=,2,,PWHV Design Rules,3.2.10.3.74,74,fn725834447.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->PWHV Design Rules,
PWHV.7,-,-,"PWHV outside HVNWELL is not allowed (exclude 5V Ultra Low Rdson NMOS, 5V Native NMOS, LV and MV fully Isolated PMOS).",-,-,,PWHV Design Rules,3.2.10.3.74,74,fn725834447.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->PWHV Design Rules,
PWHV.8,-,-,"Each PWHV should be directly surrounded by Nplus guard ring inside HVNWELL without any comp disconnect for PWHV inside HVNWELL case (exclude 24V/30V ESD GGNMOS, 12V ESD SCR, 30V ESD SCR).",-,-,,PWHV Design Rules,3.2.10.3.74,74,fn725834447.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->PWHV Design Rules,
PWHV.9,-,-,PWHV enclose HVNDDD.,>=,4.8,,PWHV Design Rules,3.2.10.3.74,74,fn725834447.dita,Physical Design Rules->Analog Layout Rule Description->High Voltage MOSFET/DIODE/Level Shift Circuitry->PWHV Design Rules,
RM.1,"214,  215","[NOTE: Refer to respective wafer technology guidelines.],  [NOTE: These Design Rules are not checked by DRC.]",Line Width.,-,-,,Solder Bump Pad Design Rules - Al RDL,3.3.8.2.164,164,fn782610107.dita,"Physical Design Rules->Bonding Pad (Pad, Pad2)->Solder Bump Pad Design->Solder Bump Pad Design Rules - Al RDL",
RM.2,"214,  215","[NOTE: Refer to respective wafer technology guidelines.],  [NOTE: These Design Rules are not checked by DRC.]",Space between RDL lines.,-,-,,Solder Bump Pad Design Rules - Al RDL,3.3.8.2.164,164,fn782610107.dita,"Physical Design Rules->Bonding Pad (Pad, Pad2)->Solder Bump Pad Design->Solder Bump Pad Design Rules - Al RDL",
RM.3,"214,  215","[NOTE: Refer to respective wafer technology guidelines.],  [NOTE: These Design Rules are not checked by DRC.]",Space between RDL line to Bump Pad.,-,-,,Solder Bump Pad Design Rules - Al RDL,3.3.8.2.164,164,fn782610107.dita,"Physical Design Rules->Bonding Pad (Pad, Pad2)->Solder Bump Pad Design->Solder Bump Pad Design Rules - Al RDL",
RM.4,"214,  215","[NOTE: Refer to respective wafer technology guidelines.],  [NOTE: These Design Rules are not checked by DRC.]",Space between RDL line to Fuse window.,-,-,,Solder Bump Pad Design Rules - Al RDL,3.3.8.2.164,164,fn782610107.dita,"Physical Design Rules->Bonding Pad (Pad, Pad2)->Solder Bump Pad Design->Solder Bump Pad Design Rules - Al RDL",
RM.5,"214,  215","[NOTE: Refer to respective wafer technology guidelines.],  [NOTE: These Design Rules are not checked by DRC.]",Space from edge of Bump Pad to Fuse Edge.,-,-,,Solder Bump Pad Design Rules - Al RDL,3.3.8.2.164,164,fn782610107.dita,"Physical Design Rules->Bonding Pad (Pad, Pad2)->Solder Bump Pad Design->Solder Bump Pad Design Rules - Al RDL",
RM.6,-,-,Space from edge of Win2 to edge of UBM opening.,>=,2,,Solder Bump Pad Design Rules - Al RDL,3.3.8.2.164,164,fn782610107.dita,"Physical Design Rules->Bonding Pad (Pad, Pad2)->Solder Bump Pad Design->Solder Bump Pad Design Rules - Al RDL",
RM.7,-,-,Overlap of Win2 with passivation opening is not allowed.,-,-,,Solder Bump Pad Design Rules - Al RDL,3.3.8.2.164,164,fn782610107.dita,"Physical Design Rules->Bonding Pad (Pad, Pad2)->Solder Bump Pad Design->Solder Bump Pad Design Rules - Al RDL",
RM.8,-,-,Space from edge of Win2 to edge of passivation opening.,>=,2,,Solder Bump Pad Design Rules - Al RDL,3.3.8.2.164,164,fn782610107.dita,"Physical Design Rules->Bonding Pad (Pad, Pad2)->Solder Bump Pad Design->Solder Bump Pad Design Rules - Al RDL",
S.CO.3,-,-,Poly2 enclose contact.,>=,0.005,,SRAM Cell Design Rules,3.8.2.172,172,fn891189984.dita,Physical Design Rules->eFuse Design Rules->SRAM Cell Design Rules,
S.CO.3.i,-,-,"If Poly2 enclose contact by < 0.04 um on one side, adjacent Poly2 edges enclose Contact must be at least.",>=,0.04,,SRAM Cell Design Rules,3.8.2.172,172,fn891189984.dita,Physical Design Rules->eFuse Design Rules->SRAM Cell Design Rules,
S.CO.4,-,-,COMP enclose contact.,>=,0,,SRAM Cell Design Rules,3.8.2.172,172,fn891189984.dita,Physical Design Rules->eFuse Design Rules->SRAM Cell Design Rules,
S.CO.4.i,-,-,"If COMP enclose contact by < 0.04 um on one side, adjacent COMP edges enclose Contact must be at least.",>=,0.04,,SRAM Cell Design Rules,3.8.2.172,172,fn891189984.dita,Physical Design Rules->eFuse Design Rules->SRAM Cell Design Rules,
S.CO.5a,-,-,Metal1 enclose contact.,>=,0,,SRAM Cell Design Rules,3.8.2.172,172,fn891189984.dita,Physical Design Rules->eFuse Design Rules->SRAM Cell Design Rules,
S.CO.5b,-,-,"If metal enclose contact by < 0.04 um on one side, adjacent Metal1 edges enclose Contact in parallel direction must be at least. Note: This rule is excluded in region mark out by the SRAM_NDRC.",>=,0.04,,SRAM Cell Design Rules,3.8.2.172,172,fn891189984.dita,Physical Design Rules->eFuse Design Rules->SRAM Cell Design Rules,
S.CO.6a,-,-,Space from COMP contact to Poly2 in non-orthogonal direction.,>=,0.075,,SRAM Cell Design Rules,3.8.2.172,172,fn891189984.dita,Physical Design Rules->eFuse Design Rules->SRAM Cell Design Rules,
S.CO.6b,-,-,Space from COMP contact to Poly2 in orthogonal direction. Note: This rule is excluded in region mark out by the SRAM_NDRC.,>=,0.1,,SRAM Cell Design Rules,3.8.2.172,172,fn891189984.dita,Physical Design Rules->eFuse Design Rules->SRAM Cell Design Rules,
S.CO.7,-,-,Space from Poly2 contact to COMP.,>=,0.13,,SRAM Cell Design Rules,3.8.2.172,172,fn891189984.dita,Physical Design Rules->eFuse Design Rules->SRAM Cell Design Rules,
S.DF.0,-,-,All SRAM cells should be inside DNWELL.,-,-,,SRAM Cell Design Rules,3.8.2.172,172,fn891189984.dita,Physical Design Rules->eFuse Design Rules->SRAM Cell Design Rules,
S.DF.27,-,-,SRAM marking layer enclosure SRAM Cell COMP.,>=,0,,SRAM Cell Design Rules,3.8.2.172,172,fn891189984.dita,Physical Design Rules->eFuse Design Rules->SRAM Cell Design Rules,
S.DF.3a,-,-,Space between COMP inside SRAM.,>=,0.2,,SRAM Cell Design Rules,3.8.2.172,172,fn891189984.dita,Physical Design Rules->eFuse Design Rules->SRAM Cell Design Rules,
S.DF.7a,-,-,Nwell enclose PCOMP inside Nwell.,>=,0.2,,SRAM Cell Design Rules,3.8.2.172,172,fn891189984.dita,Physical Design Rules->eFuse Design Rules->SRAM Cell Design Rules,
S.DF.8a,-,-,PField enclose Ncomp by.,>=,0.22,,SRAM Cell Design Rules,3.8.2.172,172,fn891189984.dita,Physical Design Rules->eFuse Design Rules->SRAM Cell Design Rules,
S.M1.1,-,-,Metal1 width in parallel direction.,>=,0.16,,SRAM Cell Design Rules,3.8.2.172,172,fn891189984.dita,Physical Design Rules->eFuse Design Rules->SRAM Cell Design Rules,
S.M1.2a,-,-,Metal1 spacing (metal width < 0.6 um).,>=,0.16,,SRAM Cell Design Rules,3.8.2.172,172,fn891189984.dita,Physical Design Rules->eFuse Design Rules->SRAM Cell Design Rules,
S.M1.2b,-,-,Metal1 spacing (metal width >= 0.6 um).,>=,0.18,,SRAM Cell Design Rules,3.8.2.172,172,fn891189984.dita,Physical Design Rules->eFuse Design Rules->SRAM Cell Design Rules,
S.Mn.3a,-,-,"MetalTop enclose via-n, where n = (MT-1).",>=,0.04,,SRAM Cell Design Rules,3.8.2.172,172,fn891189984.dita,Physical Design Rules->eFuse Design Rules->SRAM Cell Design Rules,
S.NP.2,-,-,Minimum Nplus to Nplus space (with SRAM_NDRC).,>=,0.145,,SRAM Cell Design Rules,3.8.2.172,172,fn891189984.dita,Physical Design Rules->eFuse Design Rules->SRAM Cell Design Rules,
S.NP.4c,-,-,Minimum Nplus enclose N-channel gate.,>=,0.22,,SRAM Cell Design Rules,3.8.2.172,172,fn891189984.dita,Physical Design Rules->eFuse Design Rules->SRAM Cell Design Rules,
S.NP.6,-,-,Minimum Nplus space to P-channel gate.,>=,0.22,,SRAM Cell Design Rules,3.8.2.172,172,fn891189984.dita,Physical Design Rules->eFuse Design Rules->SRAM Cell Design Rules,
S.PL.1a,-,-,Poly2 interconnect width in parallel direction.,>=,0.13,,SRAM Cell Design Rules,3.8.2.172,172,fn891189984.dita,Physical Design Rules->eFuse Design Rules->SRAM Cell Design Rules,
S.PL.3c,-,-,Minimum space between two Poly2 on field oxide.,>=,0.16,,SRAM Cell Design Rules,3.8.2.172,172,fn891189984.dita,Physical Design Rules->eFuse Design Rules->SRAM Cell Design Rules,
S.PL.4,-,-,Poly2 extension beyond COMP (=Poly2 end cap) (width parallel to COMP). Note: This rule is excluded in region mark out by the SRAM_NDRC.,>=,0.16,,SRAM Cell Design Rules,3.8.2.172,172,fn891189984.dita,Physical Design Rules->eFuse Design Rules->SRAM Cell Design Rules,
S.PL.5b,-,-,Space from field Poly2 to related COMP in parallel direction.    Note: This rule is excluded in region mark out by the SRAM_NDRC.,>=,0.035,,SRAM Cell Design Rules,3.8.2.172,172,fn891189984.dita,Physical Design Rules->eFuse Design Rules->SRAM Cell Design Rules,
S.PP.4c,-,-,Minimum Pplus enclose P-channel gate.,>=,0.22,,SRAM Cell Design Rules,3.8.2.172,172,fn891189984.dita,Physical Design Rules->eFuse Design Rules->SRAM Cell Design Rules,
S.PP.6,-,-,Minimum Pplus space to N-channel gate.,>=,0.22,,SRAM Cell Design Rules,3.8.2.172,172,fn891189984.dita,Physical Design Rules->eFuse Design Rules->SRAM Cell Design Rules,
S.V1.3a,-,-,Metal-1 enclose via-1.,>=,0.005,,SRAM Cell Design Rules,3.8.2.172,172,fn891189984.dita,Physical Design Rules->eFuse Design Rules->SRAM Cell Design Rules,
SB.1,-,-,Width (Excluding ESF1_Cell).,>=,0.43,,Salicide Block (SAB) Design Rules,3.13.32,32,fn113898589.dita,Physical Design Rules->Baseline Layout Rules->Salicide Block (SAB) Design Rules,
SB.10,-,-,"Poly2 extension beyond SAB (Exclude ESD_MK, ELMD2_MK  and SAB interact  MOS with STACK_MOS_MK layer).",>=,0.22,,Salicide Block (SAB) Design Rules,3.13.32,32,fn113898589.dita,Physical Design Rules->Baseline Layout Rules->Salicide Block (SAB) Design Rules,
SB.11,-,-,SAB overlap (Poly2 inside NW1A or PF1VA) by (Exclude Poly Resistor with RES_MK).,>=,0.03,,Salicide Block (SAB) Design Rules,3.13.32,32,fn113898589.dita,Physical Design Rules->Baseline Layout Rules->Salicide Block (SAB) Design Rules,
SB.12,-,-,"SAB overlap (Poly2 inside Nwell or PField) (Exclude ESD_MK, ELMD2_MK and SAB interact  MOS with STACK_MOS_MK layer, Poly Resistor with RES_MK).",>=,0.3,,Salicide Block (SAB) Design Rules,3.13.32,32,fn113898589.dita,Physical Design Rules->Baseline Layout Rules->Salicide Block (SAB) Design Rules,
SB.13,-,-,Minimum SAB area (um2).,>=,1,,Salicide Block (SAB) Design Rules,3.13.32,32,fn113898589.dita,Physical Design Rules->Baseline Layout Rules->Salicide Block (SAB) Design Rules,
SB.14,-,-,"SAB layer cannot exist on 1.8V, 5V, 16V, 20V, 24V, 30V CMOS and 12V_MK LDPMOS active area of the core circuit.  It can only exist on CMOS transistors marked by LVS_IO, OTP_MK, ESD_MK, STACK_MOS_MK, ELMD2_MK layers, 10V_MK/12V_MK ULRMOS, 12V_MK LDNMOS, transistors marked by 12V_MK and resistors marked by RES_MK(excluding ESF1_Cell, HALL_MK).",-,-,,Salicide Block (SAB) Design Rules,3.13.32,32,fn113898589.dita,Physical Design Rules->Baseline Layout Rules->Salicide Block (SAB) Design Rules,
SB.2,-,-,Space.,>=,0.43,,Salicide Block (SAB) Design Rules,3.13.32,32,fn113898589.dita,Physical Design Rules->Baseline Layout Rules->Salicide Block (SAB) Design Rules,
SB.3,-,-,Space from SAB to (COMP outside SAB).,>=,0.22,,Salicide Block (SAB) Design Rules,3.13.32,32,fn113898589.dita,Physical Design Rules->Baseline Layout Rules->Salicide Block (SAB) Design Rules,
SB.4,-,-,"Space from SAB to Contact (Intersect not allowed) (Exclude 10V_MK/12V_MK ULRMOS, MV SB SAB NMOS).",>=,0.22,,Salicide Block (SAB) Design Rules,3.13.32,32,fn113898589.dita,Physical Design Rules->Baseline Layout Rules->Salicide Block (SAB) Design Rules,
SB.5a,-,-,Space from SAB to (Poly2 on field outside SAB).,>=,0.22,,Salicide Block (SAB) Design Rules,3.13.32,32,fn113898589.dita,Physical Design Rules->Baseline Layout Rules->Salicide Block (SAB) Design Rules,
SB.5b,-,-,Space from SAB to (Poly2 on COMP outside SAB)(Excluding ESF1_Cell).,>=,0.38,,Salicide Block (SAB) Design Rules,3.13.32,32,fn113898589.dita,Physical Design Rules->Baseline Layout Rules->Salicide Block (SAB) Design Rules,
SB.6,-,-,SAB extension beyond COMP (Excluding ESF1_Cell).,>=,0.22,,Salicide Block (SAB) Design Rules,3.13.32,32,fn113898589.dita,Physical Design Rules->Baseline Layout Rules->Salicide Block (SAB) Design Rules,
SB.7,-,-,COMP extension beyond SAB.,>=,0.22,,Salicide Block (SAB) Design Rules,3.13.32,32,fn113898589.dita,Physical Design Rules->Baseline Layout Rules->Salicide Block (SAB) Design Rules,
SB.8,-,-,Contacts inside SAB are forbidden.,-,-,,Salicide Block (SAB) Design Rules,3.13.32,32,fn113898589.dita,Physical Design Rules->Baseline Layout Rules->Salicide Block (SAB) Design Rules,
SB.9,-,-,SAB extension beyond Poly2 (Exclude ESF1_Cell).,>=,0.22,,Salicide Block (SAB) Design Rules,3.13.32,32,fn113898589.dita,Physical Design Rules->Baseline Layout Rules->Salicide Block (SAB) Design Rules,
SDX.0,-,-,Source Drain SAB MV NMOS should be inside DNWELL.,-,-,,Source Drain SAB 5V NMOS Design Rules,3.2.31.135,135,fn867818075.dita,Physical Design Rules->Analog Layout Rule Description->Source Drain SAB 5V NMOS Design Rules,
SDX.1,-,-,Min./Max. LVS_Source enclosure of Source Drain SAB MV NMOS Source COMP (Source COMP NOT Poly2).    (It is not allowed for the LVS_Source to touch or overlap unrelated gate).,=,0,,Source Drain SAB 5V NMOS Design Rules,3.2.31.135,135,fn867818075.dita,Physical Design Rules->Analog Layout Rule Description->Source Drain SAB 5V NMOS Design Rules,
SDX.10,-,-,Min. V5_XTOR enclosure of Source Drain SAB MV NMOS COMP.,>=,0,,Source Drain SAB 5V NMOS Design Rules,3.2.31.135,135,fn867818075.dita,Physical Design Rules->Analog Layout Rule Description->Source Drain SAB 5V NMOS Design Rules,
SDX.1a,-,-,Min. ELMD2_MK enclosure of Source Drain SAB MV NMOS gate (COMP AND Poly2).    (It is not allowed the ELMD2_MK touch or overlap with unrelated gate).,>=,0,,Source Drain SAB 5V NMOS Design Rules,3.2.31.135,135,fn867818075.dita,Physical Design Rules->Analog Layout Rule Description->Source Drain SAB 5V NMOS Design Rules,
SDX.2a,-,-,Min. SAB width on COMP (along the channel length direction).,>=,0.4,,Source Drain SAB 5V NMOS Design Rules,3.2.31.135,135,fn867818075.dita,Physical Design Rules->Analog Layout Rule Description->Source Drain SAB 5V NMOS Design Rules,
SDX.2b,-,-,Max. SAB width on COMP (along the channel length direction).,<=,10,,Source Drain SAB 5V NMOS Design Rules,3.2.31.135,135,fn867818075.dita,Physical Design Rules->Analog Layout Rule Description->Source Drain SAB 5V NMOS Design Rules,
SDX.3,-,-,Maximum SAB length (along the channel width direction) if SAB width is less than 1 um.,<=,60,,Source Drain SAB 5V NMOS Design Rules,3.2.31.135,135,fn867818075.dita,Physical Design Rules->Analog Layout Rule Description->Source Drain SAB 5V NMOS Design Rules,
SDX.4,-,-,Min. SAB overlap of Poly2 (SAB overlapping whole gate is not allowed).,>=,0.03,,Source Drain SAB 5V NMOS Design Rules,3.2.31.135,135,fn867818075.dita,Physical Design Rules->Analog Layout Rule Description->Source Drain SAB 5V NMOS Design Rules,
SDX.5,-,-,Min. contact to SAB space.,>=,0.135,,Source Drain SAB 5V NMOS Design Rules,3.2.31.135,135,fn867818075.dita,Physical Design Rules->Analog Layout Rule Description->Source Drain SAB 5V NMOS Design Rules,
SDX.6a,-,-,Min. Channel length.,>=,0.5,,Source Drain SAB 5V NMOS Design Rules,3.2.31.135,135,fn867818075.dita,Physical Design Rules->Analog Layout Rule Description->Source Drain SAB 5V NMOS Design Rules,
SDX.6b,-,-,Max. Channel length.,<=,50,,Source Drain SAB 5V NMOS Design Rules,3.2.31.135,135,fn867818075.dita,Physical Design Rules->Analog Layout Rule Description->Source Drain SAB 5V NMOS Design Rules,
SDX.7,-,-,Min. Channel width.,>=,2,,Source Drain SAB 5V NMOS Design Rules,3.2.31.135,135,fn867818075.dita,Physical Design Rules->Analog Layout Rule Description->Source Drain SAB 5V NMOS Design Rules,
SK.1,-,-,"Min. ""Schottky_diode"" marking layer width.",>=,0.9,,Free Schottky Diode Design Rules,3.2.14.125,125,fn664682817.dita,Physical Design Rules->Analog Layout Rule Description->Free Schottky Diode Design Rules,
SK.10,-,-,"Min. ""Schottky_diode"" space to PField/PF1VA.",>=,0.9,,Free Schottky Diode Design Rules,3.2.14.125,125,fn664682817.dita,Physical Design Rules->Analog Layout Rule Description->Free Schottky Diode Design Rules,
SK.11,-,-,Poly2 intersect with Schottky_diode mark layer is not allowed.,-,-,,Free Schottky Diode Design Rules,3.2.14.125,125,fn664682817.dita,Physical Design Rules->Analog Layout Rule Description->Free Schottky Diode Design Rules,
SK.12,-,-,"NWELL, NW1A intersect with Schottky_diode is not allowed.",-,-,,Free Schottky Diode Design Rules,3.2.14.125,125,fn664682817.dita,Physical Design Rules->Analog Layout Rule Description->Free Schottky Diode Design Rules,
SK.13,-,-,Min. Schottky diode enclosed by DNWELL. (Outside DNWELL is not allowed).,>=,0.5,,Free Schottky Diode Design Rules,3.2.14.125,125,fn664682817.dita,Physical Design Rules->Analog Layout Rule Description->Free Schottky Diode Design Rules,
SK.14,-,-,Schottky_diode layer can exist both in LV or MV area.,-,-,,Free Schottky Diode Design Rules,3.2.14.125,125,fn664682817.dita,Physical Design Rules->Analog Layout Rule Description->Free Schottky Diode Design Rules,
