Name,Note ID,Notes,Description,Operator,Value,Multiple,Table Title,Table ID,Table Number,Source File,Chapter/Topic Full Path,Rule Hint
PP.3d,-,-,Min./Max. Pplus overlap of Nplus.,==,0,,Pplus Implant Design Rules,3.12.29,29,fn368595341.dita,Physical Design Rules->Pplus Implant Design Rules,
PP.3e,-,-,Min. Pplus space to NCOMP edge adjacent to a butting edge.,>=,0,,Pplus Implant Design Rules,3.12.29,29,fn368595341.dita,Physical Design Rules->Pplus Implant Design Rules,
PP.4a,-,-,"Min. Pplus space related to N-channel gate at a butting edge parallel to gate, excluding the source Pplus islands on the 12V and 16V ESD clamping NMOS.",>=,0.32,,Pplus Implant Design Rules,3.12.29,29,fn368595341.dita,Physical Design Rules->Pplus Implant Design Rules,
PP.4b,-,-,"Within 0.32 um of channel, space to N-channel gate extension perpendicular to the direction of Poly2.",>=,0.22,,Pplus Implant Design Rules,3.12.29,29,fn368595341.dita,Physical Design Rules->Pplus Implant Design Rules,
PP.5a,-,-,Min. Pplus extend beyond COMP under P-channel gate.,>=,0.23,,Pplus Implant Design Rules,3.12.29,29,fn368595341.dita,Physical Design Rules->Pplus Implant Design Rules,
PP.5b,-,-,Extension beyond COMP for COMP. (1) Inside NWELL. (2) Outside LVPWELL but inside DNWELL. (i) Outside Low Rdson device >= 0.16. (ii) Inside Low Rdson device >= 0.14.,-,-,,Pplus Implant Design Rules,3.12.29,29,fn368595341.dita,Physical Design Rules->Pplus Implant Design Rules,
PP.5c,-,-,Min. Pplus extend beyond COMP: for inside DNWELL. (i) For LVPWELL enclose Pplus >= 0.43 um for LVPWELL tap >= 0.02. (ii) For LVPWELL enclose Pplus < 0.43 um for the LVPWELL tap >= 0.16.,-,-,,Pplus Implant Design Rules,3.12.29,29,fn368595341.dita,Physical Design Rules->Pplus Implant Design Rules,
PP.5d,-,-,Min. Pplus extend beyond COMP: for outside DNWELL. (i) For Pplus to NWELL space >= 0.43 um for Pfield tap >= 0.02. (ii) For Pplus to NWELL space < 0.43 um for Pfield tap >= 0.16.,-,-,,Pplus Implant Design Rules,3.12.29,29,fn368595341.dita,Physical Design Rules->Pplus Implant Design Rules,
PP.6,-,-,Min. PCOMP extension beyond PCOMP/NCOMP butted edge.,>=,0.22,,Pplus Implant Design Rules,3.12.29,29,fn368595341.dita,Physical Design Rules->Pplus Implant Design Rules,
PP.7,-,-,Min. Pplus space to unsalicided Poly2 [unrelated].,>=,0.18,,Pplus Implant Design Rules,3.12.29,29,fn368595341.dita,Physical Design Rules->Pplus Implant Design Rules,
PP.8a,-,-,Minimum Pplus area (um^2).,>=,0.35,,Pplus Implant Design Rules,3.12.29,29,fn368595341.dita,Physical Design Rules->Pplus Implant Design Rules,
PP.8b,-,-,Min. Pplus hole (um^2).,>=,0.35,,Pplus Implant Design Rules,3.12.29,29,fn368595341.dita,Physical Design Rules->Pplus Implant Design Rules,
PP.9,-,-,Min. Pplus enclose unsalicided Poly2. (i) Outside EDPMOS >= 0.18. (ii) Inside EDPMOS >= 0.,-,-,,Pplus Implant Design Rules,3.12.29,29,fn368595341.dita,Physical Design Rules->Pplus Implant Design Rules,
PRES.1,-,-,Min. Poly2 resistor width.,>=,0.8,,Pplus Poly2 Resistor Common Design Rules,3.28.1.1.63,63,fn694006358.dita,Physical Design Rules->Analog Design Rules->Pplus Poly2 Resistor Design Rules->Pplus Poly2 Resistor Common Design Rules,
PRES.10_HV,-,-,"The total field (STI) area (X*Y) for Poly2 resistors should not be larger than 15000 (um2). If the total area >15000um2, both sides of STI field area should not be larger than 80um (at least one side of this area is smaller than the rule value for CMP dishing concern).",-,-,,Pplus Poly2 Resistor for HV Design Rules,3.28.1.2.64,64,fn521335115.dita,Physical Design Rules->Analog Design Rules->Pplus Poly2 Resistor Design Rules->Pplus Poly2 Resistor for HV Design Rules,
PRES.11,-,-,Pplus Poly2 resistor shall be covered by RES_MK marking. RES_MK length shall be coincide with resistor length (Defined by SAB length) and width covering the width of Poly2. If the size of single RES_MK mark layer is greater than 15000um2 and both side (X and Y) are greater than 80um. then the minimum spacing to adjacent RES_MK layer.,>=,20,,Pplus Poly2 Resistor Common Design Rules,3.28.1.1.63,63,fn694006358.dita,Physical Design Rules->Analog Design Rules->Pplus Poly2 Resistor Design Rules->Pplus Poly2 Resistor Common Design Rules,
PRES.2,-,-,Min. Poly2 resistors space.,>=,0.4,,Pplus Poly2 Resistor Common Design Rules,3.28.1.1.63,63,fn694006358.dita,Physical Design Rules->Analog Design Rules->Pplus Poly2 Resistor Design Rules->Pplus Poly2 Resistor Common Design Rules,
PRES.3,-,-,Min. Poly2 resistor space to COMP.,>=,0.6,,Pplus Poly2 Resistor Common Design Rules,3.28.1.1.63,63,fn694006358.dita,Physical Design Rules->Analog Design Rules->Pplus Poly2 Resistor Design Rules->Pplus Poly2 Resistor Common Design Rules,
PRES.4,-,-,Min. Poly2 resistor space to unrelated Poly2.,>=,0.6,,Pplus Poly2 Resistor Common Design Rules,3.28.1.1.63,63,fn694006358.dita,Physical Design Rules->Analog Design Rules->Pplus Poly2 Resistor Design Rules->Pplus Poly2 Resistor Common Design Rules,
PRES.5,-,-,Min. Pplus implant enclose Poly2 resistor.,>=,0.3,,Pplus Poly2 Resistor Common Design Rules,3.28.1.1.63,63,fn694006358.dita,Physical Design Rules->Analog Design Rules->Pplus Poly2 Resistor Design Rules->Pplus Poly2 Resistor Common Design Rules,
PRES.6,-,-,Min. salicide block extend beyond Poly2 resistor in width direction.,>=,0.3,,Pplus Poly2 Resistor Common Design Rules,3.28.1.1.63,63,fn694006358.dita,Physical Design Rules->Analog Design Rules->Pplus Poly2 Resistor Design Rules->Pplus Poly2 Resistor Common Design Rules,
PRES.7,-,-,Min. Space from salicide block to contact on Poly2 resistor.,>=,0.22,,Pplus Poly2 Resistor Common Design Rules,3.28.1.1.63,63,fn694006358.dita,Physical Design Rules->Analog Design Rules->Pplus Poly2 Resistor Design Rules->Pplus Poly2 Resistor Common Design Rules,
PRES.9a_HV,60,[NOTE: HVPOLY resistors here imply resistors with operating voltage greater than 6V in comparison to the substrate potential underneath. For example a poly2 resistor used for 30V application.],"All High Voltage Poly2 resistors shall be covered by ""HVPOLYRS"" Marking layer (to identify HV Poly2 resistors). Min ""HVPOLYRS"" overlap of poly2.",>=,0,,Pplus Poly2 Resistor for HV Design Rules,3.28.1.2.64,64,fn521335115.dita,Physical Design Rules->Analog Design Rules->Pplus Poly2 Resistor Design Rules->Pplus Poly2 Resistor for HV Design Rules,
PRES.9b_HV,-,-,"Minimum Poly2 to Guard-ring space. All High voltage Poly2 resistors should be directly surrounded by well or Substrate Guard-ring (for inside DVNWELL, shall be NCOMP guard ring, for outside DVNWELL, shall be PCOMP guard ring) and tied to the respective well or substrate potential. Following layers are not allowed between Poly2 resistor & guard ring: ((Nwell OR ndif) OUTSIDE DVNWELL), gate, IND_MK, FuseTop, HVNDDD, HVPDDD.",>=,0.7,,Pplus Poly2 Resistor for HV Design Rules,3.28.1.2.64,64,fn521335115.dita,Physical Design Rules->Analog Design Rules->Pplus Poly2 Resistor Design Rules->Pplus Poly2 Resistor for HV Design Rules,
PWH.1a,-,-,Min. width.,>=,3,,PWHV Design Rules,3.50.1.1.2.95,95,fn54784666.dita,"Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 Transistor->DVNWELL, PWHV, and HVPDDD Design Rules->PWHV Design Rules",
PWH.1b,-,-,"Max. width (if one side (vertical or horizontal) is smaller than 110 um, the other side can be as long as required).",<=,110,,PWHV Design Rules,3.50.1.1.2.95,95,fn54784666.dita,"Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 Transistor->DVNWELL, PWHV, and HVPDDD Design Rules->PWHV Design Rules",
PWH.2a,-,-,Space to PWHV for same potential (merge if less than this rule).,>=,6,,PWHV Design Rules,3.50.1.1.2.95,95,fn54784666.dita,"Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 Transistor->DVNWELL, PWHV, and HVPDDD Design Rules->PWHV Design Rules",
PWH.2b,-,-,Space to PWHV (different potentials).,>=,8,,PWHV Design Rules,3.50.1.1.2.95,95,fn54784666.dita,"Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 Transistor->DVNWELL, PWHV, and HVPDDD Design Rules->PWHV Design Rules",
PWH.3a,-,-,Min. DVNWELL enclose PWHV.,>=,5,,PWHV Design Rules,3.50.1.1.2.95,95,fn54784666.dita,"Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 Transistor->DVNWELL, PWHV, and HVPDDD Design Rules->PWHV Design Rules",
PWH.3b,-,-,Min. DNWELL enclose PWHV.,>=,4.42,,PWHV Design Rules,3.50.1.1.2.95,95,fn54784666.dita,"Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 Transistor->DVNWELL, PWHV, and HVPDDD Design Rules->PWHV Design Rules",
PWH.6a,-,-,PWHV with transistors inside must have HVPDDD ring around it except HV ESD LDNMOS.,-,-,,PWHV Design Rules,3.50.1.1.2.95,95,fn54784666.dita,"Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 Transistor->DVNWELL, PWHV, and HVPDDD Design Rules->PWHV Design Rules",
PWH.7,-,-,PWHV outside DVNWELL or DNWELL is not allowed.,-,-,,PWHV Design Rules,3.50.1.1.2.95,95,fn54784666.dita,"Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 Transistor->DVNWELL, PWHV, and HVPDDD Design Rules->PWHV Design Rules",
PWH.8,-,-,Each PWHV and surrounded HVPDDD should be directly surrounded by Nplus guard ring inside DVNWELL or DNWELL without any comp disconnect except HV ESD LDNMOS.,-,-,,PWHV Design Rules,3.50.1.1.2.95,95,fn54784666.dita,"Physical Design Rules->Isolated HV Devices->Isolated ULR Gen2 Transistor->DVNWELL, PWHV, and HVPDDD Design Rules->PWHV Design Rules",
QCu_PPI.1_3L,-,-,Min. Cu_PPI enclosure of PM1 via/PM1 opening. Tolerance 0.015.,>=,12,,Cu_PPI for 3-Layer WLP Design Rules,3.26.3.2.59,59,fn807959562.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 3-Layer WLP Process->Cu_PPI for 3-Layer WLP Design Rules,
QCu_PPI.1_4L,-,-,Min. Cu_PPI enclosure of PM1_PPI via. Tolerance 0.015.,>=,12,,Cu_PPI for 4-Layer WLP Design Rules,3.26.2.2.53,53,fn930568460.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 4-Layer WLP Process->Cu_PPI for 4-Layer WLP Design Rules,
QCu_PPI.2_3L,-,-,Min. Cu_PPI width.,>=,15,,Cu_PPI for 3-Layer WLP Design Rules,3.26.3.2.59,59,fn807959562.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 3-Layer WLP Process->Cu_PPI for 3-Layer WLP Design Rules,
QCu_PPI.2_4L,-,-,Min. Cu_PPI width.,>=,15,,Cu_PPI for 4-Layer WLP Design Rules,3.26.2.2.53,53,fn930568460.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 4-Layer WLP Process->Cu_PPI for 4-Layer WLP Design Rules,
QCu_PPI.3_3L,-,-,Min. Cu_PPI space.,>=,13,,Cu_PPI for 3-Layer WLP Design Rules,3.26.3.2.59,59,fn807959562.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 3-Layer WLP Process->Cu_PPI for 3-Layer WLP Design Rules,
QCu_PPI.3_4L,-,-,Min. Cu_PPI space.,>=,15,,Cu_PPI for 4-Layer WLP Design Rules,3.26.2.2.53,53,fn930568460.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 4-Layer WLP Process->Cu_PPI for 4-Layer WLP Design Rules,
QCu_PPI.4_3L,-,-,Cu_PPI spacing to keepout edge (keepout edge: 10 um ring next to the seal ring towards the chip center).,>=,9,,Cu_PPI for 3-Layer WLP Design Rules,3.26.3.2.59,59,fn807959562.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 3-Layer WLP Process->Cu_PPI for 3-Layer WLP Design Rules,
QCu_PPI.4_4L,-,-,Cu_PPI spacing to keep out edge (keep out edge: 10um ring next to the seal ring towards the chip center).,>=,9,,Cu_PPI for 4-Layer WLP Design Rules,3.26.2.2.53,53,fn930568460.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 4-Layer WLP Process->Cu_PPI for 4-Layer WLP Design Rules,
QCu_PPI.6_3L,-,-,Cu_PPI spacing to PM1 edge.,>=,15,,Cu_PPI for 3-Layer WLP Design Rules,3.26.3.2.59,59,fn807959562.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 3-Layer WLP Process->Cu_PPI for 3-Layer WLP Design Rules,
QCu_PPI.6_4L,-,-,Cu_PPI spacing to PM1_PPI edge.,>=,15,,Cu_PPI for 4-Layer WLP Design Rules,3.26.2.2.53,53,fn930568460.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 4-Layer WLP Process->Cu_PPI for 4-Layer WLP Design Rules,
QCu_PPI.9_3L,-,-,Max. Cu_PPI density across full chip (%).,<=,65,,Cu_PPI for 3-Layer WLP Design Rules,3.26.3.2.59,59,fn807959562.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 3-Layer WLP Process->Cu_PPI for 3-Layer WLP Design Rules,
QCu_PPI.9_4L,-,-,Max Cu_PPI density across full chip (%).,<=,70,,Cu_PPI for 4-Layer WLP Design Rules,3.26.2.2.53,53,fn930568460.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 4-Layer WLP Process->Cu_PPI for 4-Layer WLP Design Rules,
QPAD.1,-,-,Minimum passivation opening (pad).,>=,49,,Wafer Level Package Bond Pad Design Rules,3.26.1.50,50,fn28558769.dita,Physical Design Rules->Wafer Level Package (WLP)->Wafer Level Package Bond Pad Design Rules,
QPAD.2,-,-,Minimum MetalTop enclosure of passivation opening (pad).,>=,2.5,,Wafer Level Package Bond Pad Design Rules,3.26.1.50,50,fn28558769.dita,Physical Design Rules->Wafer Level Package (WLP)->Wafer Level Package Bond Pad Design Rules,
QPAD.3,-,-,"Minimum space from passivation opening (pad) to seal ring (seal ring identified by inner edge of ""GUARD_RING_MK"").",>=,24,,Wafer Level Package Bond Pad Design Rules,3.26.1.50,50,fn28558769.dita,Physical Design Rules->Wafer Level Package (WLP)->Wafer Level Package Bond Pad Design Rules,
QPAD.4,-,-,Shape of passivation opening (pad) shall be at least octagonal (or preferably 64-side polygon). Circular shape is recommended.,-,-,,Wafer Level Package Bond Pad Design Rules,3.26.1.50,50,fn28558769.dita,Physical Design Rules->Wafer Level Package (WLP)->Wafer Level Package Bond Pad Design Rules,
QPAD.5,-,-,Partial overlap of top via with passivation opening (pad) is not allowed.,-,-,,Wafer Level Package Bond Pad Design Rules,3.26.1.50,50,fn28558769.dita,Physical Design Rules->Wafer Level Package (WLP)->Wafer Level Package Bond Pad Design Rules,
QPAD.6,-,-,Minimum passivation opening (Pad) enclosure of top via.,>=,2,,Wafer Level Package Bond Pad Design Rules,3.26.1.50,50,fn28558769.dita,Physical Design Rules->Wafer Level Package (WLP)->Wafer Level Package Bond Pad Design Rules,
QPAD.7,-,-,Minimum passivaton opening (Pad) space to top via.,>=,2,,Wafer Level Package Bond Pad Design Rules,3.26.1.50,50,fn28558769.dita,Physical Design Rules->Wafer Level Package (WLP)->Wafer Level Package Bond Pad Design Rules,
QPM.13_3L,-,-,"Min. PM2 via/opening enclosure by chip edge (chip edge: edge of the sealring closest to the scribe line), include sealring (16 um) and keepout (10 um). Please refer to PM1_PPI/PM2_PPI for 3-Layer WLP Design Rules 2.",>=,45,,PM1_PPI/PM2_PPI for 3-Layer WLP Design Rules,3.26.3.1.56,56,fn274849188.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 3-Layer WLP Process->PM1_PPI/PM2_PPI for 3-Layer WLP Design Rules,
QPM.14_3L,-,-,"Max. PM2 via/opening enclosure by chip edge (chip edge: edge of the sealring closest to the scribe line), include sealring (16 um) and keepout (10 um). Please refer to PM1_PPI/PM2_PPI for 3-Layer WLP Design Rules 2.",<=,180,,PM1_PPI/PM2_PPI for 3-Layer WLP Design Rules,3.26.3.1.56,56,fn274849188.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 3-Layer WLP Process->PM1_PPI/PM2_PPI for 3-Layer WLP Design Rules,
QPM.15_3L,-,-,Min. enclosure by CU_PPI. Tolerance 0.02.,>=,15,,PM1_PPI/PM2_PPI for 3-Layer WLP Design Rules,3.26.3.1.56,56,fn274849188.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 3-Layer WLP Process->PM1_PPI/PM2_PPI for 3-Layer WLP Design Rules,
QPM.16_3L,-,-,PM2 via/opening pitch or ball pitch (within the die). Refer to PM1_PPI/PM2_PPI Design Dimension.,-,-,,PM1_PPI/PM2_PPI for 3-Layer WLP Design Rules,3.26.3.1.56,56,fn274849188.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 3-Layer WLP Process->PM1_PPI/PM2_PPI for 3-Layer WLP Design Rules,
QPM.17_3L,-,-,Minimum PM2 via/opening density within the die (chip width and length <= 5.0) (%).,>=,24,,PM1_PPI/PM2_PPI for 3-Layer WLP Design Rules,3.26.3.1.56,56,fn274849188.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 3-Layer WLP Process->PM1_PPI/PM2_PPI for 3-Layer WLP Design Rules,
QPM.19_3L,-,-,Maximum chip width and length (mm).,<=,4.5,,PM1_PPI/PM2_PPI for 3-Layer WLP Design Rules,3.26.3.1.56,56,fn274849188.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 3-Layer WLP Process->PM1_PPI/PM2_PPI for 3-Layer WLP Design Rules,
QPM.1_3L,-,-,"Min./Max. PM1 via/opening width structure: 30+/-0.1, 35+/-0.1, and 46+/-0.1 um. Any other PM1 via/opening width used must be reviewed by WLP core team and PKG team.",-,-,,PM1_PPI/PM2_PPI for 3-Layer WLP Design Rules,3.26.3.1.56,56,fn274849188.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 3-Layer WLP Process->PM1_PPI/PM2_PPI for 3-Layer WLP Design Rules,
QPM.1_4L,-,-,"Min./Max. PM1 via/opening width structure: 30+/-0.1 or 35+/-0.1, or 46+/-0.1 um. Any other PM1 via/opening width used must be reviewed by WLP core team and PKG team.",-,-,,PM1_PPI/PM2_PPI for 4-Layer WLP Design Rules,3.26.2.1.51,51,fn522680770.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 4-Layer WLP Process->PM1_PPI/PM2_PPI for 4-Layer WLP Design Rules,
QPM.2_3L,-,-,Min./Max. PM2 via/opening width. Tolerance 0.3.,==,240,,PM1_PPI/PM2_PPI for 3-Layer WLP Design Rules,3.26.3.1.56,56,fn274849188.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 3-Layer WLP Process->PM1_PPI/PM2_PPI for 3-Layer WLP Design Rules,
QPM.2_4L,-,-,PM2_PPI via width. Refer to UBM Design Dimension.,-,-,,PM1_PPI/PM2_PPI for 4-Layer WLP Design Rules,3.26.2.1.51,51,fn522680770.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 4-Layer WLP Process->PM1_PPI/PM2_PPI for 4-Layer WLP Design Rules,
QPM.30_3L,-,-,PM1 overlap/interact with UBM is not allowed.,-,-,,PM1_PPI/PM2_PPI for 3-Layer WLP Design Rules,3.26.3.1.56,56,fn274849188.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 3-Layer WLP Process->PM1_PPI/PM2_PPI for 3-Layer WLP Design Rules,
QPM.3_3L,-,-,PM1 via/opening enclosure by PAD.,>=,7,,PM1_PPI/PM2_PPI for 3-Layer WLP Design Rules,3.26.3.1.56,56,fn274849188.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 3-Layer WLP Process->PM1_PPI/PM2_PPI for 3-Layer WLP Design Rules,
QPM.3_4L,-,-,PM1_PPI via enclosure by PAD.,>=,7,,PM1_PPI/PM2_PPI for 4-Layer WLP Design Rules,3.26.2.1.51,51,fn522680770.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 4-Layer WLP Process->PM1_PPI/PM2_PPI for 4-Layer WLP Design Rules,
QPM.4_4L,-,-,PM2_PPI via enclosure by UBM. Tolerance 0.02.,>=,15,,PM1_PPI/PM2_PPI for 4-Layer WLP Design Rules,3.26.2.1.51,51,fn522680770.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 4-Layer WLP Process->PM1_PPI/PM2_PPI for 4-Layer WLP Design Rules,
QPM.5_3L,-,-,PM1 via/opening space.,>=,35,,PM1_PPI/PM2_PPI for 3-Layer WLP Design Rules,3.26.3.1.56,56,fn274849188.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 3-Layer WLP Process->PM1_PPI/PM2_PPI for 3-Layer WLP Design Rules,
QPM.5_4L,-,-,PM1_PPI via space.,>=,35,,PM1_PPI/PM2_PPI for 4-Layer WLP Design Rules,3.26.2.1.51,51,fn522680770.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 4-Layer WLP Process->PM1_PPI/PM2_PPI for 4-Layer WLP Design Rules,
QPM.6_3L,-,-,Polyimide2 to scribe line space. Please refer to Polyimide Corner Dimension for polyimide2 chip corner definition.,-,-,,PM1_PPI/PM2_PPI for 3-Layer WLP Design Rules,3.26.3.1.56,56,fn274849188.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 3-Layer WLP Process->PM1_PPI/PM2_PPI for 3-Layer WLP Design Rules,
QPM.6_4L,-,-,Polyimide2 to scribe line space. Please refer to Information of QPM.6_4L and QPM.7_4L for polyimide2 chip corner definition.,-,-,,PM1_PPI/PM2_PPI for 4-Layer WLP Design Rules,3.26.2.1.51,51,fn522680770.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 4-Layer WLP Process->PM1_PPI/PM2_PPI for 4-Layer WLP Design Rules,
QPM.7_3L,-,-,Polyimide1 to scribe line space. Please refer to Polyimide Corner Dimension for polyimide1 chip corner definition.,-,-,,PM1_PPI/PM2_PPI for 3-Layer WLP Design Rules,3.26.3.1.56,56,fn274849188.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 3-Layer WLP Process->PM1_PPI/PM2_PPI for 3-Layer WLP Design Rules,
QPM.7_4L,-,-,Polyimide1 to scribe line space. Please refer to Information of QPM.6_4L and QPM.7_4L for polyimide1 chip corner definition.,-,-,,PM1_PPI/PM2_PPI for 4-Layer WLP Design Rules,3.26.2.1.51,51,fn522680770.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 4-Layer WLP Process->PM1_PPI/PM2_PPI for 4-Layer WLP Design Rules,
QPM.8_3L,-,-,MetalTop enclosure of PAD.,>=,2.5,,PM1_PPI/PM2_PPI for 3-Layer WLP Design Rules,3.26.3.1.56,56,fn274849188.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 3-Layer WLP Process->PM1_PPI/PM2_PPI for 3-Layer WLP Design Rules,
QPM.8_4L,-,-,MetalTop enclosure of PAD.,>=,2.5,,PM1_PPI/PM2_PPI for 4-Layer WLP Design Rules,3.26.2.1.51,51,fn522680770.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 4-Layer WLP Process->PM1_PPI/PM2_PPI for 4-Layer WLP Design Rules,
QPM.9_3L,-,-,PM1_PPI opening to PM2_PPI opening space (when PM1 is completely outside of PM2. Partial overlapping of PM1 and PM2 is not allowed).,>=,25,,PM1_PPI/PM2_PPI for 3-Layer WLP Design Rules,3.26.3.1.56,56,fn274849188.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 3-Layer WLP Process->PM1_PPI/PM2_PPI for 3-Layer WLP Design Rules,
QPM.9_4L,-,-,PM1_PPI opening to PM2_PPI opening space (when PM1 is completely outside of PM2. Partial overlapping of PM1 and PM2 is not allowed).,>=,25,,PM1_PPI/PM2_PPI for 4-Layer WLP Design Rules,3.26.2.1.51,51,fn522680770.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 4-Layer WLP Process->PM1_PPI/PM2_PPI for 4-Layer WLP Design Rules,
QUBM.2,-,-,"Min. UBM enclosure by chip edge (chip edge: edge of the seal ring closest to the scribe line), include seal ring (16 um) and keep-out (10 um). Please refer to Illustration of QUBM.2 QUBM.3 QUBM.6. Edge zone is defined as 200 um from the outer edge of the seal ring. Any UBM overlapped by the edge zone will be checked by this rule.",>=,45,,UBM Design Rules,3.26.2.3.54,54,fn404861397.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 4-Layer WLP Process->UBM Design Rules,
QUBM.3,-,-,"Max. UBM enclosure by chip edge (chip edge: edge of the seal ring closest to the scribe line), include seal ring (16 um) and keep-out (10 um). Please refer to Illustration of QUBM.2 QUBM.3 QUBM.6. This rule only applies to the outer-most UBM of each side/edge. Edge zone is defined as 200 um from the outer edge of the seal ring. Any UBM overlapped by the edge zone will be checked by this rule. If at least one point on the UBM polygon is within 180 um of the chip edge, it is considered to meet this rule.",<=,180,,UBM Design Rules,3.26.2.3.54,54,fn404861397.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 4-Layer WLP Process->UBM Design Rules,
QUBM.4,-,-,Min. enclosure by Cu_PPI. Tolerance 0.02 um.,>=,10,,UBM Design Rules,3.26.2.3.54,54,fn404861397.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 4-Layer WLP Process->UBM Design Rules,
QUBM.5,-,-,Width of UBM. Refer to UBM Design Dimension.,-,-,,UBM Design Rules,3.26.2.3.54,54,fn404861397.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 4-Layer WLP Process->UBM Design Rules,
QUBM.6,-,-,UBM pitch or ball pitch (within the die). Maximum pitch checked is to the pitch to the nearest UBM. Refer to UBM Design Dimension.,-,-,,UBM Design Rules,3.26.2.3.54,54,fn404861397.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 4-Layer WLP Process->UBM Design Rules,
QUBM.7,-,-,Minimum UBM density within the die (chip width and length <= 5) (%).,>=,20,,UBM Design Rules,3.26.2.3.54,54,fn404861397.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 4-Layer WLP Process->UBM Design Rules,
QUBM.7A,-,-,Minimum UBM density within the die (chip width or length > 5) (%).,>=,28,,UBM Design Rules,3.26.2.3.54,54,fn404861397.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 4-Layer WLP Process->UBM Design Rules,
QUBM.9,-,-,Maximum chip width and length (mm).,<=,6,,UBM Design Rules,3.26.2.3.54,54,fn404861397.dita,Physical Design Rules->Wafer Level Package (WLP)->Cu_PPI Design Guidelines for 4-Layer WLP Process->UBM Design Rules,
S.CO.1,-,-,Min. contact width in parallel direction.,>=,0.21,,1.8V SRAM Design Rules,3.27.1.60,60,fn672477581.dita,Physical Design Rules->SRAM Core Cells->1.8V SRAM Design Rules,
